gene_id,gene_symbol,split_name,rescue_positive_label,label_status,evidence_source_id,evidence_note
ENSG00000040731,CDH10,train,0,unlabeled_background,,
ENSG00000040933,INPP4A,test,0,unlabeled_background,,
ENSG00000041353,RAB27B,train,0,unlabeled_background,,
ENSG00000041357,PSMA4,train,0,unlabeled_background,,
ENSG00000041515,MYO16,train,0,unlabeled_background,,
ENSG00000041802,LSG1,train,0,unlabeled_background,,
ENSG00000041880,PARP3,train,0,unlabeled_background,,
ENSG00000041982,TNC,train,0,unlabeled_background,,
ENSG00000041988,THAP3,train,0,unlabeled_background,,
ENSG00000042062,FAM65C,train,0,unlabeled_background,,
ENSG00000042088,TDP1,test,0,unlabeled_background,,
ENSG00000042286,AIFM2,train,0,unlabeled_background,,
ENSG00000042317,SPATA7,validation,0,unlabeled_background,,
ENSG00000042429,MED17,train,0,unlabeled_background,,
ENSG00000042445,RETSAT,train,0,unlabeled_background,,
ENSG00000042493,CAPG,train,0,unlabeled_background,,
ENSG00000042753,AP2S1,validation,0,unlabeled_background,,
ENSG00000042781,USH2A,test,0,unlabeled_background,,
ENSG00000043093,DCUN1D1,test,0,unlabeled_background,,
ENSG00000043143,PHF15,train,0,unlabeled_background,,
ENSG00000043355,ZIC2,train,0,unlabeled_background,,
ENSG00000043514,TRIT1,validation,0,unlabeled_background,,
ENSG00000044090,CUL7,train,0,unlabeled_background,,
ENSG00000044115,CTNNA1,train,0,unlabeled_background,,
ENSG00000044446,PHKA2,validation,0,unlabeled_background,,
ENSG00000044459,CNTLN,validation,0,unlabeled_background,,
ENSG00000044524,EPHA3,train,0,unlabeled_background,,
ENSG00000044574,HSPA5,test,0,unlabeled_background,,
ENSG00000046604,DSG2,train,0,unlabeled_background,,
ENSG00000046647,GEMIN8,train,0,unlabeled_background,,
ENSG00000046651,OFD1,train,0,unlabeled_background,,
ENSG00000046653,GPM6B,train,0,unlabeled_background,,
ENSG00000046889,PREX2,validation,0,unlabeled_background,,
ENSG00000047056,WDR37,train,0,unlabeled_background,,
ENSG00000047188,YTHDC2,test,0,unlabeled_background,,
ENSG00000047230,CTPS2,train,0,unlabeled_background,,
ENSG00000047249,ATP6V1H,train,0,unlabeled_background,,
ENSG00000047315,POLR2B,train,0,unlabeled_background,,
ENSG00000047346,FAM214A,train,0,unlabeled_background,,
ENSG00000047365,ARAP2,test,0,unlabeled_background,,
ENSG00000047410,TPR,validation,0,unlabeled_background,,
ENSG00000047457,CP,test,0,unlabeled_background,,
ENSG00000047578,KIAA0556,train,0,unlabeled_background,,
ENSG00000047579,DTNBP1,test,0,unlabeled_background,,
ENSG00000047617,ANO2,train,0,unlabeled_background,,
ENSG00000047621,C12orf4,train,0,unlabeled_background,,
ENSG00000047634,SCML1,validation,0,unlabeled_background,,
ENSG00000047644,WWC3,train,0,unlabeled_background,,
ENSG00000047648,ARHGAP6,train,0,unlabeled_background,,
ENSG00000047662,FAM184B,train,0,unlabeled_background,,
ENSG00000047849,MAP4,test,0,unlabeled_background,,
ENSG00000047932,GOPC,train,0,unlabeled_background,,
ENSG00000048028,USP28,train,0,unlabeled_background,,
ENSG00000048052,HDAC9,test,0,unlabeled_background,,
ENSG00000048140,TSPAN17,validation,0,unlabeled_background,,
ENSG00000048162,NOP16,train,0,unlabeled_background,,
ENSG00000048342,CC2D2A,train,0,unlabeled_background,,
ENSG00000048392,RRM2B,train,0,unlabeled_background,,
ENSG00000048405,ZNF800,train,0,unlabeled_background,,
ENSG00000048462,TNFRSF17,train,0,unlabeled_background,,
ENSG00000048471,SNX29,train,0,unlabeled_background,,
ENSG00000048540,LMO3,train,0,unlabeled_background,,
ENSG00000048544,MRPS10,train,0,unlabeled_background,,
ENSG00000048545,GUCA1A,validation,0,unlabeled_background,,
ENSG00000048649,RSF1,test,0,unlabeled_background,,
ENSG00000048707,VPS13D,train,0,unlabeled_background,,
ENSG00000048740,CELF2,train,0,unlabeled_background,,
ENSG00000048828,FAM120A,train,0,unlabeled_background,,
ENSG00000048991,R3HDM1,test,0,unlabeled_background,,
ENSG00000049089,COL9A2,train,0,unlabeled_background,,
ENSG00000049130,KITLG,train,0,unlabeled_background,,
ENSG00000049167,ERCC8,validation,0,unlabeled_background,,
ENSG00000049192,ADAMTS6,train,0,unlabeled_background,,
ENSG00000049239,H6PD,validation,0,unlabeled_background,,
ENSG00000049245,VAMP3,train,0,unlabeled_background,,
ENSG00000049246,PER3,test,0,unlabeled_background,,
ENSG00000049283,EPN3,test,0,unlabeled_background,,
ENSG00000049323,LTBP1,train,0,unlabeled_background,,
ENSG00000049449,RCN1,train,0,unlabeled_background,,
ENSG00000049540,ELN,train,0,unlabeled_background,,
ENSG00000049541,RFC2,train,0,unlabeled_background,,
ENSG00000049618,ARID1B,validation,0,unlabeled_background,,
ENSG00000049656,CLPTM1L,train,0,unlabeled_background,,
ENSG00000049759,NEDD4L,train,0,unlabeled_background,,
ENSG00000049769,PPP1R3F,train,0,unlabeled_background,,
ENSG00000049860,HEXB,train,0,unlabeled_background,,
ENSG00000049883,PTCD2,validation,0,unlabeled_background,,
ENSG00000050030,KIAA2022,train,0,unlabeled_background,,
ENSG00000050130,JKAMP,train,0,unlabeled_background,,
ENSG00000050165,DKK3,train,0,unlabeled_background,,
ENSG00000050344,NFE2L3,validation,0,unlabeled_background,,
ENSG00000050393,MCUR1,train,0,unlabeled_background,,
ENSG00000050405,LIMA1,train,0,unlabeled_background,,
ENSG00000050426,LETMD1,train,0,unlabeled_background,,
ENSG00000050438,SLC4A8,train,0,unlabeled_background,,
ENSG00000050748,MAPK9,test,0,unlabeled_background,,
ENSG00000050767,COL23A1,train,0,unlabeled_background,,
ENSG00000050820,BCAR1,validation,0,unlabeled_background,,
ENSG00000051009,FAM160A2,validation,0,unlabeled_background,,
ENSG00000051108,HERPUD1,validation,0,unlabeled_background,,
ENSG00000051128,HOMER3,train,0,unlabeled_background,,
ENSG00000051180,RAD51,train,0,unlabeled_background,,
ENSG00000051341,POLQ,test,0,unlabeled_background,,
ENSG00000051382,PIK3CB,train,0,unlabeled_background,,
ENSG00000051523,CYBA,validation,0,unlabeled_background,,
ENSG00000051596,THOC3,validation,0,unlabeled_background,,
ENSG00000051620,HEBP2,test,0,unlabeled_background,,
ENSG00000051825,MPHOSPH9,train,0,unlabeled_background,,
ENSG00000052126,PLEKHA5,validation,0,unlabeled_background,,
ENSG00000052723,SIKE1,validation,0,unlabeled_background,,
ENSG00000052749,RRP12,train,0,unlabeled_background,,
ENSG00000052795,FNIP2,train,0,unlabeled_background,,
ENSG00000052802,MSMO1,test,0,unlabeled_background,,
ENSG00000052841,TTC17,test,0,unlabeled_background,,
ENSG00000052850,ALX4,validation,0,unlabeled_background,,
ENSG00000053108,FSTL4,train,0,unlabeled_background,,
ENSG00000053254,FOXN3,train,0,unlabeled_background,,
ENSG00000053371,AKR7A2,validation,0,unlabeled_background,,
ENSG00000053372,MRTO4,train,0,unlabeled_background,,
ENSG00000053438,NNAT,train,0,unlabeled_background,,
ENSG00000053501,USE1,test,0,unlabeled_background,,
ENSG00000053524,MCF2L2,validation,0,unlabeled_background,,
ENSG00000053702,NRIP2,train,0,unlabeled_background,,
ENSG00000053770,AP5M1,test,0,unlabeled_background,,
ENSG00000053900,ANAPC4,train,0,unlabeled_background,,
ENSG00000053918,KCNQ1,train,0,unlabeled_background,,
ENSG00000054116,TRAPPC3,train,0,unlabeled_background,,
ENSG00000054118,THRAP3,train,0,unlabeled_background,,
ENSG00000054148,PHPT1,train,0,unlabeled_background,,
ENSG00000054179,ENTPD2,train,0,unlabeled_background,,
ENSG00000054267,ARID4B,test,0,unlabeled_background,,
ENSG00000054277,OPN3,train,0,unlabeled_background,,
ENSG00000054282,SDCCAG8,train,0,unlabeled_background,,
ENSG00000054356,PTPRN,train,0,unlabeled_background,,
ENSG00000054392,HHAT,train,0,unlabeled_background,,
ENSG00000054523,KIF1B,train,0,unlabeled_background,,
ENSG00000054598,FOXC1,validation,0,unlabeled_background,,
ENSG00000054611,TBC1D22A,train,0,unlabeled_background,,
ENSG00000054654,SYNE2,validation,0,unlabeled_background,,
ENSG00000054690,PLEKHH1,train,0,unlabeled_background,,
ENSG00000054793,ATP9A,train,0,unlabeled_background,,
ENSG00000054965,FAM168A,train,0,unlabeled_background,,
ENSG00000054967,RELT,train,0,unlabeled_background,,
ENSG00000054983,GALC,train,0,unlabeled_background,,
ENSG00000055044,NOP58,validation,0,unlabeled_background,,
ENSG00000055070,SZRD1,validation,0,unlabeled_background,,
ENSG00000055118,KCNH2,train,0,unlabeled_background,,
ENSG00000055130,CUL1,train,0,unlabeled_background,,
ENSG00000055147,FAM114A2,train,0,unlabeled_background,,
ENSG00000055163,CYFIP2,validation,0,unlabeled_background,,
ENSG00000055208,TAB2,train,0,unlabeled_background,,
ENSG00000055211,GINM1,train,0,unlabeled_background,,
ENSG00000055332,EIF2AK2,train,0,unlabeled_background,,
ENSG00000055483,USP36,test,0,unlabeled_background,,
ENSG00000055609,KMT2C,train,0,unlabeled_background,,
ENSG00000055813,CCDC85A,train,0,unlabeled_background,,
ENSG00000055917,PUM2,train,0,unlabeled_background,,
ENSG00000055950,MRPL43,train,0,unlabeled_background,,
ENSG00000056050,C4orf27,validation,0,unlabeled_background,,
ENSG00000056097,ZFR,train,0,unlabeled_background,,
ENSG00000056277,ZNF280C,train,0,unlabeled_background,,
ENSG00000056487,PHF21B,train,0,unlabeled_background,,
ENSG00000056586,RC3H2,train,0,unlabeled_background,,
ENSG00000056661,PCGF2,train,0,unlabeled_background,,
ENSG00000056736,IL17RB,train,0,unlabeled_background,,
ENSG00000056972,TRAF3IP2,train,0,unlabeled_background,,
ENSG00000056998,GYG2,test,0,unlabeled_background,,
ENSG00000057019,DCBLD2,validation,0,unlabeled_background,,
ENSG00000057252,SOAT1,train,0,unlabeled_background,,
ENSG00000057294,PKP2,train,0,unlabeled_background,,
ENSG00000057608,GDI2,train,0,unlabeled_background,,
ENSG00000057657,PRDM1,train,0,unlabeled_background,,
ENSG00000057663,ATG5,train,0,unlabeled_background,,
ENSG00000057704,TMCC3,test,0,unlabeled_background,,
ENSG00000057757,PITHD1,validation,0,unlabeled_background,,
ENSG00000057935,MTA3,train,0,unlabeled_background,,
ENSG00000058056,USP13,train,0,unlabeled_background,,
ENSG00000058063,ATP11B,train,0,unlabeled_background,,
ENSG00000058085,LAMC2,train,0,unlabeled_background,,
ENSG00000058091,CDK14,train,0,unlabeled_background,,
ENSG00000058262,SEC61A1,test,0,unlabeled_background,,
ENSG00000058272,PPP1R12A,train,0,unlabeled_background,,
ENSG00000058404,CAMK2B,validation,0,unlabeled_background,,
ENSG00000058453,CROCC,train,0,unlabeled_background,,
ENSG00000058600,POLR3E,validation,0,unlabeled_background,,
ENSG00000058668,ATP2B4,train,0,unlabeled_background,,
ENSG00000058673,ZC3H11A,test,0,unlabeled_background,,
ENSG00000058729,RIOK2,train,0,unlabeled_background,,
ENSG00000058799,YIPF1,train,0,unlabeled_background,,
ENSG00000058804,NDC1,train,0,unlabeled_background,,
ENSG00000059122,FLYWCH1,train,0,unlabeled_background,,
ENSG00000059145,UNKL,train,0,unlabeled_background,,
ENSG00000059377,TBXAS1,train,0,unlabeled_background,,
ENSG00000059378,PARP12,train,0,unlabeled_background,,
ENSG00000059573,ALDH18A1,train,0,unlabeled_background,,
ENSG00000059588,TARBP1,test,0,unlabeled_background,,
ENSG00000059691,PET112,validation,0,unlabeled_background,,
ENSG00000059728,MXD1,train,0,unlabeled_background,,
ENSG00000059758,CDK17,validation,0,unlabeled_background,,
ENSG00000059769,DNAJC25,train,0,unlabeled_background,,
ENSG00000059804,SLC2A3,train,0,unlabeled_background,,
ENSG00000059915,PSD,train,0,unlabeled_background,,
ENSG00000060069,CTDP1,validation,0,unlabeled_background,,
ENSG00000060138,YBX3,train,0,unlabeled_background,,
ENSG00000060237,WNK1,train,0,unlabeled_background,,
ENSG00000060339,CCAR1,train,0,unlabeled_background,,
ENSG00000060491,OGFR,train,0,unlabeled_background,,
ENSG00000060642,PIGV,test,0,unlabeled_background,,
ENSG00000060656,PTPRU,train,0,unlabeled_background,,
ENSG00000060688,SNRNP40,test,0,unlabeled_background,,
ENSG00000060709,RIMBP2,train,0,unlabeled_background,,
ENSG00000060718,COL11A1,train,0,unlabeled_background,,
ENSG00000060749,QSER1,train,0,unlabeled_background,,
ENSG00000060762,MPC1,validation,0,unlabeled_background,,
ENSG00000060971,ACAA1,train,0,unlabeled_background,,
ENSG00000060982,BCAT1,test,0,unlabeled_background,,
ENSG00000061273,HDAC7,train,0,unlabeled_background,,
ENSG00000061337,LZTS1,train,0,unlabeled_background,,
ENSG00000061656,SPAG4,train,0,unlabeled_background,,
ENSG00000061676,NCKAP1,train,0,unlabeled_background,,
ENSG00000061794,MRPS35,train,0,unlabeled_background,,
ENSG00000061918,GUCY1B3,train,0,unlabeled_background,,
ENSG00000061936,SFSWAP,train,0,unlabeled_background,,
ENSG00000061938,TNK2,train,0,unlabeled_background,,
ENSG00000061987,MON2,validation,0,unlabeled_background,,
ENSG00000062038,CDH3,train,0,unlabeled_background,,
ENSG00000062194,GPBP1,train,0,unlabeled_background,,
ENSG00000062370,ZNF112,train,0,unlabeled_background,,
ENSG00000062485,CS,train,0,unlabeled_background,,
ENSG00000062582,MRPS24,validation,0,unlabeled_background,,
ENSG00000062598,ELMO2,train,0,unlabeled_background,,
ENSG00000062650,WAPAL,test,0,unlabeled_background,,
ENSG00000062716,VMP1,validation,0,unlabeled_background,,
ENSG00000062725,APPBP2,train,0,unlabeled_background,,
ENSG00000062822,POLD1,train,0,unlabeled_background,,
ENSG00000063015,SEZ6,test,0,unlabeled_background,,
ENSG00000063046,EIF4B,train,0,unlabeled_background,,
ENSG00000063127,SLC6A16,train,0,unlabeled_background,,
ENSG00000063169,GLTSCR1,train,0,unlabeled_background,,
ENSG00000063176,SPHK2,train,0,unlabeled_background,,
ENSG00000063177,RPL18,train,0,unlabeled_background,,
ENSG00000063180,CA11,train,0,unlabeled_background,,
ENSG00000063241,ISOC2,train,0,unlabeled_background,,
ENSG00000063244,U2AF2,train,0,unlabeled_background,,
ENSG00000063245,EPN1,train,0,unlabeled_background,,
ENSG00000063322,MED29,train,0,unlabeled_background,,
ENSG00000063438,AHRR,train,0,unlabeled_background,,
ENSG00000063587,ZNF275,train,0,unlabeled_background,,
ENSG00000063601,MTMR1,train,0,unlabeled_background,,
ENSG00000063660,GPC1,train,0,unlabeled_background,,
ENSG00000063761,ADCK1,test,0,unlabeled_background,,
ENSG00000063854,HAGH,validation,0,unlabeled_background,,
ENSG00000063978,RNF4,train,0,unlabeled_background,,
ENSG00000064012,CASP8,validation,0,unlabeled_background,,
ENSG00000064042,LIMCH1,train,0,unlabeled_background,,
ENSG00000064102,ASUN,validation,0,unlabeled_background,,
ENSG00000064115,TM7SF3,train,0,unlabeled_background,,
ENSG00000064199,SPA17,test,0,unlabeled_background,,
ENSG00000064201,TSPAN32,train,0,unlabeled_background,,
ENSG00000064225,ST3GAL6,train,0,unlabeled_background,,
ENSG00000064270,ATP2C2,test,0,unlabeled_background,,
ENSG00000064300,NGFR,train,0,unlabeled_background,,
ENSG00000064309,CDON,train,0,unlabeled_background,,
ENSG00000064313,TAF2,validation,0,unlabeled_background,,
ENSG00000064393,HIPK2,validation,0,unlabeled_background,,
ENSG00000064419,TNPO3,train,0,unlabeled_background,,
ENSG00000064490,RFXANK,train,0,unlabeled_background,,
ENSG00000064545,TMEM161A,test,0,unlabeled_background,,
ENSG00000064547,LPAR2,train,0,unlabeled_background,,
ENSG00000064601,CTSA,test,0,unlabeled_background,,
ENSG00000064607,SUGP2,test,0,unlabeled_background,,
ENSG00000064651,SLC12A2,train,0,unlabeled_background,,
ENSG00000064652,SNX24,train,0,unlabeled_background,,
ENSG00000064666,CNN2,test,0,unlabeled_background,,
ENSG00000064687,ABCA7,validation,0,unlabeled_background,,
ENSG00000064692,SNCAIP,validation,0,unlabeled_background,,
ENSG00000064703,DDX20,validation,0,unlabeled_background,,
ENSG00000064726,BTBD1,train,0,unlabeled_background,,
ENSG00000064763,FAR2,train,0,unlabeled_background,,
ENSG00000064787,BCAS1,train,0,unlabeled_background,,
ENSG00000064932,SBNO2,train,0,unlabeled_background,,
ENSG00000064933,PMS1,train,0,unlabeled_background,,
ENSG00000064961,HMG20B,train,0,unlabeled_background,,
ENSG00000064989,CALCRL,train,0,unlabeled_background,,
ENSG00000064995,TAF11,test,0,unlabeled_background,,
ENSG00000064999,ANKS1A,train,0,unlabeled_background,,
ENSG00000065000,AP3D1,train,0,unlabeled_background,,
ENSG00000065029,ZNF76,validation,0,unlabeled_background,,
ENSG00000065054,SLC9A3R2,train,0,unlabeled_background,,
ENSG00000065057,NTHL1,train,0,unlabeled_background,,
ENSG00000065060,UHRF1BP1,train,0,unlabeled_background,,
ENSG00000065135,GNAI3,train,0,unlabeled_background,,
ENSG00000065150,IPO5,train,0,unlabeled_background,,
ENSG00000065154,OAT,train,0,unlabeled_background,,
ENSG00000065183,WDR3,train,0,unlabeled_background,,
ENSG00000065243,PKN2,train,0,unlabeled_background,,
ENSG00000065268,WDR18,train,0,unlabeled_background,,
ENSG00000065308,TRAM2,test,0,unlabeled_background,,
ENSG00000065320,NTN1,train,0,unlabeled_background,,
ENSG00000065328,MCM10,train,0,unlabeled_background,,
ENSG00000065357,DGKA,train,0,unlabeled_background,,
ENSG00000065361,ERBB3,train,0,unlabeled_background,,
ENSG00000065413,ANKRD44,test,0,unlabeled_background,,
ENSG00000065427,KARS,train,0,unlabeled_background,,
ENSG00000065457,ADAT1,train,0,unlabeled_background,,
ENSG00000065485,PDIA5,train,0,unlabeled_background,,
ENSG00000065491,TBC1D22B,train,0,unlabeled_background,,
ENSG00000065518,NDUFB4,train,0,unlabeled_background,,
ENSG00000065526,SPEN,train,0,unlabeled_background,,
ENSG00000065534,MYLK,train,0,unlabeled_background,,
ENSG00000065548,ZC3H15,train,0,unlabeled_background,,
ENSG00000065559,MAP2K4,train,0,unlabeled_background,,
ENSG00000065600,TMEM206,train,0,unlabeled_background,,
ENSG00000065609,SNAP91,validation,0,unlabeled_background,,
ENSG00000065613,SLK,train,0,unlabeled_background,,
ENSG00000065615,CYB5R4,train,0,unlabeled_background,,
ENSG00000065618,COL17A1,test,0,unlabeled_background,,
ENSG00000065621,GSTO2,train,0,unlabeled_background,,
ENSG00000065665,SEC61A2,train,0,unlabeled_background,,
ENSG00000065675,PRKCQ,train,0,unlabeled_background,,
ENSG00000065717,TLE2,train,0,unlabeled_background,,
ENSG00000065802,ASB1,train,0,unlabeled_background,,
ENSG00000065809,FAM107B,train,0,unlabeled_background,,
ENSG00000065833,ME1,train,0,unlabeled_background,,
ENSG00000065882,TBC1D1,train,0,unlabeled_background,,
ENSG00000065883,CDK13,validation,0,unlabeled_background,,
ENSG00000065911,MTHFD2,test,0,unlabeled_background,,
ENSG00000065923,SLC9A7,train,0,unlabeled_background,,
ENSG00000065970,FOXJ2,validation,0,unlabeled_background,,
ENSG00000065978,YBX1,test,0,unlabeled_background,,
ENSG00000065989,PDE4A,test,0,unlabeled_background,,
ENSG00000066027,PPP2R5A,train,0,unlabeled_background,,
ENSG00000066032,CTNNA2,test,0,unlabeled_background,,
ENSG00000066044,ELAVL1,validation,0,unlabeled_background,,
ENSG00000066084,DIP2B,test,0,unlabeled_background,,
ENSG00000066117,SMARCD1,train,0,unlabeled_background,,
ENSG00000066135,KDM4A,train,0,unlabeled_background,,
ENSG00000066136,NFYC,train,0,unlabeled_background,,
ENSG00000066230,SLC9A3,train,0,unlabeled_background,,
ENSG00000066248,NGEF,train,0,unlabeled_background,,
ENSG00000066279,ASPM,train,0,unlabeled_background,,
ENSG00000066322,ELOVL1,train,0,unlabeled_background,,
ENSG00000066379,ZNRD1,train,0,unlabeled_background,,
ENSG00000066382,MPPED2,train,0,unlabeled_background,,
ENSG00000066405,CLDN18,train,0,unlabeled_background,,
ENSG00000066422,ZBTB11,train,0,unlabeled_background,,
ENSG00000066427,ATXN3,train,0,unlabeled_background,,
ENSG00000066455,GOLGA5,train,0,unlabeled_background,,
ENSG00000066468,FGFR2,train,0,unlabeled_background,,
ENSG00000066557,LRRC40,train,0,unlabeled_background,,
ENSG00000066583,ISOC1,train,0,unlabeled_background,,
ENSG00000066629,EML1,validation,0,unlabeled_background,,
ENSG00000066651,TRMT11,train,0,unlabeled_background,,
ENSG00000066654,THUMPD1,train,0,unlabeled_background,,
ENSG00000066697,MSANTD3,train,0,unlabeled_background,,
ENSG00000066735,KIF26A,train,0,unlabeled_background,,
